date,open,high,low,close,volume_usd
2026-02-04,0.375489932126882,0.375489932126882,0.375489932126882,0.375489932126882,0.038327090482144
2026-02-05,0.375489932126882,0.375489932126882,0.315820653581999,0.315820653581999,0.0902347179715727
2026-02-06,0.315820653581999,0.337649739221135,0.306002396595993,0.337649739221135,0.3328065500031189
2026-02-08,0.324830368171622,0.324830368171622,0.324733754453187,0.324830368171622,0.1248899027791501
2026-02-09,0.324830368171622,0.324830368171622,0.315657461919416,0.315657461919416,0.0724773429584074
2026-02-10,0.315657461919416,0.315657461919416,0.299545324589578,0.302238905313784,0.0836674351243634
2026-02-11,0.302238905313784,0.302238905313784,0.27903226408578,0.27903226408578,0.246225308751987
2026-02-12,0.27903226408578,0.30235337573427,0.27903226408578,0.30235337573427,0.23938575622369943
2026-02-13,0.30235337573427,0.30235337573427,0.290019877886283,0.302156857217813,0.0963172222495284
2026-02-14,0.302156857217813,0.33931537909655,0.302156857217813,0.33931537909655,0.3855014040240729
2026-02-15,0.33931537909655,0.33931537909655,0.308335540967711,0.308335540967711,0.340926008745215
2026-02-16,0.308335540967711,0.310512233523604,0.308335540967711,0.310512233523604,0.0851971098782775
2026-02-17,0.310512233523604,0.323682699605032,0.310512233523604,0.322676368214801,0.283123166459731
2026-02-18,0.322676368214801,0.322676368214801,0.313167027368343,0.314721415534382,0.18237961602384029
2026-02-19,0.314721415534382,0.316263972847276,0.305849325657644,0.31471372932192,0.15329332179328292
2026-02-20,0.31471372932192,0.31471372932192,0.313649091283759,0.313649091283759,0.0412333507026786
2026-02-21,0.313649091283759,0.333267297182669,0.313649091283759,0.33281948631505,0.246569932091812
2026-02-22,0.33281948631505,0.33281948631505,0.319484207085836,0.319484207085836,0.0933247216295111
2026-02-23,0.319484207085836,0.319484207085836,0.293915849053072,0.293915849053072,0.112669301526941
2026-02-24,0.293915849053072,0.329254677650377,0.28746991945161,0.329254677650377,0.5180471192755631
2026-02-25,0.329254677650377,0.357757794495873,0.329254677650377,0.357757794495873,0.4925828345727964
2026-02-26,0.357757794495873,0.375849538838638,0.357757794495873,0.361803557618634,0.2946516440057788
2026-02-27,0.361803557618634,0.361803557618634,0.341540659215408,0.341540659215408,0.1357402382551993
2026-02-28,0.341540659215408,0.354063916061927,0.320702682425237,0.354063916061927,0.397694078395507
