date,open,high,low,close,volume_usd
2025-07-24,0.0222105871125988,0.0222105871125988,0.0222105871125988,0.0222105871125988,0.00807548703219214
2025-07-26,0.0222105871125988,0.0222105871125988,0.021708750610522,0.021708750610522,0.0601073051779308
2025-07-30,0.021708750610522,0.021708750610522,0.0212665033097969,0.0212665033097969,0.00124767717582155
2025-08-01,0.0212665033097969,0.0212665033097969,0.0203787187642799,0.0203787187642799,0.105034617512515
2025-08-02,0.0203787187642799,0.0203787187642799,0.0189144426100213,0.0189144426100213,0.103285481814601
2025-08-03,0.0189144426100213,0.0189144426100213,0.0181677455666028,0.0181677455666028,6.91016033987049e-05
2025-08-04,0.0181677455666028,0.0191349078344168,0.0181677455666028,0.0191349078344168,0.080600958416867
2025-08-06,0.0191349078344168,0.0206033289142281,0.0191349078344168,0.0206033289142281,0.118347775390695
2025-08-08,0.0206033289142281,0.0216001889449339,0.0206033289142281,0.0216001889449339,0.0167208625368374
2025-08-09,0.0216001889449339,0.0229734067169568,0.0216001889449339,0.0229734067169568,0.154382898627745
2025-08-12,0.0229734067169568,0.0233756560002805,0.0229734067169568,0.0233756560002805,0.0388742603064079
2025-08-16,0.0233756560002805,0.0233756560002805,0.0226502644188735,0.0226502644188735,0.0535682264297344
2025-08-18,0.0226502644188735,0.0226502644188735,0.0217897474550913,0.0217897474550913,0.0607335221596031
2025-08-21,0.0217897474550913,0.0217897474550913,0.0210803530772214,0.0210803530772214,0.0279481439963175
2025-08-22,0.0210803530772214,0.0221210807094905,0.0210803530772214,0.0221210807094905,0.109852889936839
2025-08-24,0.0221210807094905,0.0225046055939741,0.0221210807094905,0.0225046055939741,6.99397898474517e-05
2025-08-25,0.0225046055939741,0.0225046055939741,0.0213441048677539,0.0213441048677539,0.1122864648665364
2025-08-27,0.0213441048677539,0.0213441048677539,0.0206104685987826,0.0206104685987826,0.0287059239866643
2025-08-29,0.0206104685987826,0.0206104685987826,0.0194169200432089,0.0194169200432089,0.0857687830443139
2025-09-01,0.0194169200432089,0.0196407363394272,0.0194169200432089,0.0196407363394272,0.0214516552807406
2025-09-02,0.0196407363394272,0.0200175108743045,0.0196407363394272,0.0200175108743045,0.0294722941288885
2025-09-03,0.0200175108743045,0.0210331251792081,0.0200175108743045,0.0207463253756004,0.1050845516966515
2025-09-04,0.0207463253756004,0.0207463253756004,0.0202347907086616,0.0202347907086616,0.0405460178156262
2025-09-05,0.0202347907086616,0.0202347907086616,0.0186410526331172,0.0195426209108151,0.3543403911606874
2025-09-07,0.0195426209108151,0.0195426209108151,0.0192887119322598,0.0192887119322598,0.00804724645058032
2025-09-09,0.0192887119322598,0.0192887119322598,0.0192337759807711,0.0192337759807711,0.00374012745302146
2025-09-11,0.0192337759807711,0.0192337759807711,0.0190059265110793,0.0190059265110793,0.02471765595262165
2025-09-12,0.0190059265110793,0.0204549949144226,0.0190059265110793,0.0204549949144226,0.1054795888417597
2025-09-17,0.0204549949144226,0.0204549949144226,0.0197284950784117,0.0197869044073436,0.1350866608936126
2025-09-18,0.0197869044073436,0.0208334719813079,0.0197869044073436,0.0208334719813079,0.0999566606372298
2025-09-19,0.0208334719813079,0.0211564563126779,0.0208334719813079,0.0208600786642134,0.0234181669089955
2025-09-20,0.0208600786642134,0.0208600786642134,0.0203149996654415,0.0203149996654415,0.06346353706964213
2025-09-21,0.0203149996654415,0.0203149996654415,0.0197150141708022,0.0197150141708022,0.0219907213517479
2025-09-22,0.0197150141708022,0.0197150141708022,0.019218153135628,0.019218153135628,0.02344018187414273
2025-09-23,0.019218153135628,0.019218153135628,0.0186650396063006,0.0186650396063006,0.07156811126857042
2025-09-24,0.0186650396063006,0.0186650396063006,0.0179104482670232,0.0179104482670232,0.0381988820895929
2025-09-28,0.0179104482670232,0.0181024028753749,0.0179104482670232,0.0181024028753749,0.0159908617210552
2025-09-29,0.0181024028753749,0.018493987810388,0.0181024028753749,0.018493987810388,0.0400221198073486
2025-10-01,0.018493987810388,0.0200525280654576,0.018493987810388,0.0200525280654576,0.0909873270909302
2025-10-02,0.0200525280654576,0.0205585667246182,0.0195752364845537,0.0205585667246182,0.05921550367378337
2025-10-07,0.0205585667246182,0.0205585667246182,0.0205461961504932,0.0205461961504932,0.00028491720416399
2025-10-09,0.0205461961504932,0.0205461961504932,0.0198682370696119,0.0198682370696119,0.0604151163564403
2025-10-10,0.0198682370696119,0.0198682370696119,0.0198241164750553,0.0198241164750553,0.138405178346912
2025-10-14,0.0198241164750553,0.0198241164750553,0.0172978576895913,0.0172978576895913,0.073746456463233
2025-10-16,0.0172978576895913,0.0172978576895913,0.0164367003344153,0.0164367003344153,0.0534058465326419
