date,open,high,low,close,volume_usd
2025-08-09,1.08066012070529,1.27880561481051,1.01175922781127,1.21555754163021,35047.1560380502
2025-08-10,1.21555754163021,1.25913814112437,1.15630205164943,1.18520635206796,18977.320950748577
2025-08-11,1.18520635206796,1.22521751447544,1.08340653485092,1.09868388604123,130311.3057745062
2025-08-12,1.09868388604123,1.25484800136101,1.08658382632203,1.25224905856094,35449.28304950422
2025-08-13,1.25224905856094,1.42711316103765,1.20391135877273,1.39505913165304,38086.76795971288
2025-08-14,1.39505913165304,1.39505913165304,1.23582928219372,1.32017536763264,74497.40746247795
2025-08-15,1.32017536763264,1.45603670191775,1.32017536763264,1.36350096158069,31560.619686877686
2025-08-16,1.36350096158069,1.37650117959046,1.28704436165695,1.37359888788079,10837.149345948133
2025-08-17,1.37359888788079,1.45853534646373,1.36366404816252,1.40980121713248,16775.22628796367
2025-08-18,1.40980121713248,1.41546039518174,1.29880871840304,1.31414251366306,15882.715340280249
2025-08-19,1.31414251366306,1.3160487974426,1.20672580869874,1.20672580869874,34085.14939891038
2025-08-20,1.20672580869874,1.41769886631219,1.20672580869874,1.39389535154828,37092.34442429541
2025-08-21,1.39389535154828,1.39925750918622,1.28247448036723,1.28286707135672,44066.353964681344
2025-08-22,1.28286707135672,1.57895905401656,1.28286707135672,1.47890815321393,42601.32050732737
2025-08-23,1.47890815321393,1.4969287901838,1.4448856754791,1.489281089916,6939.827398438609
2025-08-24,1.489281089916,1.489281089916,1.39668475113991,1.41950456810076,10873.901196392193
2025-08-25,1.41950456810076,1.41950456810076,1.24951381072247,1.28783736215088,18975.548403409008
2025-08-26,1.28783736215088,1.37611253125105,0.901240963231962,1.3376903457245,16295.66698441308
2025-08-27,1.3376903457245,1.3376903457245,1.26418584208024,1.27359535343285,8365.902195592627
2025-08-28,1.27359535343285,1.2842764045601,1.18841856680332,1.21246298840934,23684.15926974035
2025-08-29,1.21246298840934,1.21641182532469,1.11354625665577,1.12518197786582,12664.518294046367
2025-08-30,1.12518197786582,1.16501667979547,1.10034241108083,1.13116936544858,5220.086020006553
2025-08-31,1.13116936544858,1.20930426797885,1.1308578264427,1.14316357284734,5232.644797800158
2025-09-01,1.14316357284734,1.14474410088816,1.06043171479573,1.06978420724945,6246.920085590795
2025-09-02,1.06978420724945,1.14752444371773,1.06978420724945,1.11647331416294,4784.451739960922
2025-09-03,1.11647331416294,1.19401045289609,1.11645185845859,1.1520656054985,5083.871282251295
2025-09-04,1.1520656054985,1.15662666930165,1.08763429238089,1.12915636233657,7203.878828382712
2025-09-05,1.12915636233657,1.23875244906885,1.12640062808688,1.17665604194554,10621.045165771357
2025-09-06,1.17665604194554,1.20878907671653,1.13971376836287,1.14916338858697,2819.7326313955377
2025-09-07,1.14916338858697,1.15536769031562,1.11955883927992,1.12894200385675,1218.874504503572
2025-09-08,1.12894200385675,1.18807175409138,1.12320089689861,1.17392645459793,3040.772758634186
2025-09-09,1.17392645459793,1.21957106324212,1.13863685107792,1.14484511340499,6327.195534699666
2025-09-10,1.14484511340499,1.19710776372726,1.1306741979494,1.15506379290053,4803.8833321382135
2025-09-11,1.15506379290053,1.27604467951912,1.14703444509138,1.27568990293175,11809.516555622324
2025-09-12,1.27568990293175,1.29145744735879,1.22968544389573,1.2591598441025,5278.00159703781
2025-09-13,1.2591598441025,1.30123211283724,1.22412416342445,1.22412416342445,2614.240956773574
2025-09-14,1.22412416342445,1.22595259163354,1.17169419254414,1.20050996176594,32265.029373719237
2025-09-15,1.20050996176594,1.35163189034339,1.16273230512771,1.30167704295921,35035.92478461173
2025-09-16,1.30167704295921,1.30355391771237,1.18343022716038,1.24291730674847,17730.908447211437
2025-09-17,1.24291730674847,1.36198375130101,1.24291730674847,1.35746439899445,14660.278495153845
2025-09-18,1.35746439899445,1.35746439899445,1.30662513709819,1.31485158011567,7681.916736929606
2025-09-19,1.31485158011567,1.31894869301225,1.23249542556824,1.23406510314537,24274.630671851897
