date,open,high,low,close,volume_usd
2025-03-05,6.96959060768292e-06,7.26473202217723e-06,6.89837930207541e-06,7.08778784285432e-06,481.9837312115279
2025-03-06,7.08778784285432e-06,7.48342851293176e-06,6.60849568701824e-06,6.86265826457127e-06,1216.6632706858345
2025-03-07,6.86265826457127e-06,7.19359173016675e-06,6.47843841716926e-06,6.91625250657465e-06,1031.9192496243943
2025-03-08,6.91625250657465e-06,7.0219855147687e-06,6.60342856839381e-06,6.66692825585679e-06,671.0683061551027
2025-03-09,6.66692825585679e-06,6.66692825585679e-06,5.82086586904797e-06,5.92717158256649e-06,437.4314344727333
2025-03-10,5.92717158256649e-06,6.59184784075877e-06,5.72990666633897e-06,5.7384317701831e-06,1722.5596371966205
2025-03-11,5.7384317701831e-06,6.46082138819634e-06,5.35304652825205e-06,6.32542947042965e-06,1311.8963492332914
2025-03-12,6.32542947042965e-06,6.93682106516778e-06,6.27424062522522e-06,6.93682106516778e-06,1633.024613285693
2025-03-13,6.93682106516778e-06,7.38180009753727e-06,6.53301219265062e-06,6.55282270247548e-06,1533.465771990072
2025-03-14,6.55282270247548e-06,7.18636656730456e-06,6.55282270247548e-06,7.11769315661283e-06,454.42361367702864
2025-03-15,7.11769315661283e-06,7.3734301636743e-06,7.04189607995421e-06,7.1560558192446e-06,746.8197934932303
2025-03-16,7.1560558192446e-06,7.1560558192446e-06,6.6118717280845e-06,6.6118717280845e-06,397.523519362073
2025-03-17,6.6118717280845e-06,7.54669204226829e-06,6.6118717280845e-06,7.3845445785275e-06,1363.9427596167038
2025-03-18,7.3845445785275e-06,7.3845445785275e-06,6.83017166083046e-06,7.24710799248862e-06,1189.6678529599951
2025-03-19,7.24710799248862e-06,7.5256375565206e-06,5.8130929175039e-06,7.50940818323973e-06,7085.447525667636
2025-03-20,7.50940818323973e-06,7.77081052252699e-06,7.38300079832401e-06,7.60615805664035e-06,4221.264591798881
2025-03-21,7.60615805664035e-06,7.77523202871998e-06,7.20788119854249e-06,7.20788119854249e-06,651.3037745171448
2025-03-22,7.20788119854249e-06,7.302141447998e-06,7.05059147195925e-06,7.05059147195925e-06,405.7799260802543
2025-03-23,7.05059147195925e-06,7.3461939693377e-06,7.05059147195925e-06,7.24350770079827e-06,577.6657991615152
2025-03-24,7.24350770079827e-06,8.11541316725498e-06,7.22349881106336e-06,7.99779259049742e-06,916.9273726920209
2025-03-25,7.99779259049742e-06,8.08284944160201e-06,7.92756089595104e-06,8.08284944160201e-06,240.7266864081328
2025-03-26,8.08284944160201e-06,8.87932335117702e-06,8.04888607016479e-06,8.53102432150681e-06,248.3539494235862
2025-03-28,8.53102432150681e-06,8.53102432150681e-06,7.85223794445309e-06,7.85223794445309e-06,50.2594660603534
2025-03-29,7.85223794445309e-06,7.85223794445309e-06,7.23075334966054e-06,7.23075334966054e-06,50.54803037296413
2025-03-30,7.23075334966054e-06,7.23075334966054e-06,6.8950125132488e-06,6.91944144998707e-06,318.5685482808066
2025-03-31,6.91944144998707e-06,7.18438911779568e-06,6.85323520753127e-06,7.18438911779568e-06,453.9681247751022
2025-04-03,7.18438911779568e-06,7.18438911779568e-06,6.4358780660954e-06,6.46259159847934e-06,352.75369838707553
2025-04-04,6.46259159847934e-06,7.01239027511897e-06,6.46259159847934e-06,6.91548196352038e-06,391.8955982226656
2025-04-05,6.91548196352038e-06,7.21958106187379e-06,3.85606911750045e-13,7.21958106187379e-06,7325.963756609684
2025-04-06,7.21958106187379e-06,7.2746225025131e-06,7.21958106187379e-06,7.23025244531823e-06,0.9658843853073525
2025-04-09,7.23025244531823e-06,7.23025244531823e-06,5.95071856343977e-06,5.95071856343977e-06,0.0241806227591078
2025-04-10,5.95071856343977e-06,6.60015855826343e-06,5.95071856343977e-06,6.60015855826343e-06,0.8088499025
2025-04-11,6.60015855826343e-06,6.60015855826343e-06,6.27411852709037e-06,6.4086329234011e-06,0.0232043954519768
2025-04-12,6.4086329234011e-06,6.6967716712522e-06,6.4086329234011e-06,6.6967716712522e-06,0.0132108561704557
2025-04-15,6.6967716712522e-06,6.6967716712522e-06,6.51308425395054e-06,6.51308425395054e-06,0.0209376936692903
2025-04-21,6.51308425395054e-06,6.66002936363359e-06,6.51308425395054e-06,6.66002936363359e-06,0.0199953482584571
2025-04-23,6.66002936363359e-06,7.27457615273944e-06,6.66002936363359e-06,7.27457615273944e-06,0.020309109392157
2025-05-02,7.27457615273944e-06,7.82913865253038e-06,7.27457615273944e-06,7.82913865253038e-06,15.128513422479505
2025-05-04,7.82913865253038e-06,7.84742466482615e-06,7.82913865253038e-06,7.84742466482615e-06,0.0217336890277301
2025-05-07,7.84742466482615e-06,7.84742466482615e-06,7.80242809758655e-06,7.80242809758655e-06,0.0208587715282637
2025-05-08,7.80242809758655e-06,8.36628851912799e-06,7.80242809758655e-06,8.36628851912799e-06,0.0200712248964518
2025-05-09,8.36628851912799e-06,1.13378876399828e-05,8.36628851912799e-06,1.13378876399828e-05,9.70185573273002
2025-05-12,1.13378876399828e-05,1.37379348522921e-05,1.13378876399828e-05,1.35778011439746e-05,15.497994578977384
2025-05-18,1.35778011439746e-05,1.35778011439746e-05,1.35151596110995e-05,1.35151596110995e-05,5.21621726331082
2025-05-21,1.35151596110995e-05,1.47432740464851e-05,9.75745292400921e-06,1.39073629423696e-05,192.0237132529463
2025-05-22,1.39073629423696e-05,1.39073629423696e-05,1.1821996005995e-05,1.18661206792795e-05,27.16690296078867
2025-05-23,1.18661206792795e-05,1.50114314712227e-05,1.18661206792795e-05,1.50114314712227e-05,30.870503610734062
2025-05-25,1.50114314712227e-05,1.50114314712227e-05,1.39762901069669e-05,1.39762901069669e-05,0.0207714727092226
2025-05-31,1.39762901069669e-05,1.39762901069669e-05,1.2096933780258e-05,1.2096933780258e-05,22.738096039042247
2025-06-23,1.2096933780258e-05,1.32456787151115e-05,9.45015634998638e-06,9.45336916315424e-06,55.478915739844815
2025-06-24,9.45336916315424e-06,1.01446857216268e-05,8.7370881854653e-06,1.01446857216268e-05,103.43247698696783
2025-06-26,1.01446857216268e-05,1.01446857216268e-05,8.89384833050105e-06,8.89384833050105e-06,49.02470395240416
