date,open,high,low,close,volume_usd
2025-03-05,48.8426410927779,51.4511408522101,48.8426410927779,51.4511408522101,4.973984643371255
2025-03-06,51.4511408522101,52.5877166729163,48.2872480237189,48.2872480237189,5.894878026873254
2025-03-07,48.2872480237189,52.0603235569471,47.1125167503639,52.0603235569471,7.147775505610028
2025-03-08,52.0603235569471,52.0603235569471,48.7701358921591,48.7701358921591,1.014423477432567
2025-03-09,48.7701358921591,48.7701358921591,43.7841537819397,43.7841537819397,1.729980439541988
2025-03-10,43.7841537819397,43.7841537819397,42.3008420503873,42.3008420503873,1.414842499800859
2025-03-11,42.3008420503873,42.3008420503873,40.2664563372953,40.2664563372953,0.552953133241272
2025-03-23,40.2664563372953,42.7819528832272,40.2664563372953,42.4989654985034,0.345354506755837
2025-03-24,42.4989654985034,44.0755855837218,42.4989654985034,44.0755855837218,0.115745978235785
2025-03-27,44.0755855837218,44.5035487198769,44.0755855837218,44.5035487198769,0.125450361230301
2025-03-28,44.5035487198769,44.5035487198769,41.6606783513003,41.6606783513003,0.120832345329771
2025-04-01,41.6606783513003,67.1772862527121,41.6606783513003,46.9485011666917,2.579637809976961
2025-04-02,46.9485011666917,46.9485011666917,42.8370464130346,42.8370464130346,1.168146776269775
2025-04-03,42.8370464130346,46.5824204223945,42.8370464130346,46.5824204223945,0.1801746926938566
2025-04-04,46.5824204223945,46.5824204223945,44.2191908620867,44.2191908620867,0.0801360162323171
2025-04-06,44.2191908620867,44.2191908620867,39.7599877662362,39.7599877662362,0.2066375906827115
2025-04-07,39.7599877662362,39.7599877662362,38.7648764988693,38.7648764988693,0.129495447326999
2025-04-08,38.7648764988693,40.0444670336008,36.3782555199079,36.3782555199079,0.2016245961845747
2025-04-09,36.3782555199079,40.8598458412221,36.3782555199079,40.8598458412221,0.122739212173517
2025-04-12,40.8598458412221,40.8598458412221,39.6668778545733,39.6937271395077,0.250396547726199
2025-04-25,39.6937271395077,43.9924402247045,39.6937271395077,43.9924402247045,0.149876841106782
2025-04-29,43.9924402247045,43.9924402247045,41.9126325412428,41.9126325412428,0.128448763631967
2025-05-02,41.9126325412428,41.9126325412428,39.8446659172738,39.8446659172738,0.0979478833269488
2025-05-06,39.8446659172738,39.8446659172738,36.8324983038472,36.8324983038472,0.0101657695318618
2025-05-08,36.8324983038472,42.5965767710115,36.8324983038472,42.5965767710115,0.153475353768206
2025-05-09,42.5965767710115,45.3459112913861,42.5965767710115,45.3459112913861,0.144282364033499
2025-05-12,45.3459112913861,47.8900274678885,45.3459112913861,47.8900274678885,0.0262908330749915
2025-05-15,47.8900274678885,47.8900274678885,43.9606568146104,44.1280421646051,0.4222188746174137
2025-05-16,44.1280421646051,46.7684418958713,44.1280421646051,45.6275925925276,0.17884440633682164
2025-05-17,45.6275925925276,45.6275925925276,42.3895130471222,42.6318054657656,0.1680231404557947
2025-05-18,42.6318054657656,43.6821033978169,42.3479420963692,43.4868755146788,0.0279887339035484
2025-05-19,43.4868755146788,43.4868755146788,41.3304263662764,41.3304263662764,0.00413304263662764
2025-05-21,41.3304263662764,42.1257014810938,41.3304263662764,42.1257014810938,0.0248962895753265
2025-05-22,42.1257014810938,44.0390072217344,42.1257014810938,44.0390072217344,0.0520712566941863
2025-05-23,44.0390072217344,44.0390072217344,42.0708864399891,42.0708864399891,0.00258682924505508
2025-05-24,42.0708864399891,42.0708864399891,41.6462129288724,41.6462129288724,0.03651612145510333
2025-05-25,41.6462129288724,41.940059754179,41.114044053765,41.114044053765,0.0378050521032567
2025-05-26,41.114044053765,41.4901317384637,41.114044053765,41.4901317384637,0.00253712916529504
2025-05-29,41.4901317384637,42.1006930913268,41.4901317384637,42.1006930913268,0.0549414044841815
2025-05-31,42.1006930913268,42.1006930913268,39.9922166328583,39.9922166328583,0.0252391085573801
2025-06-03,39.9922166328583,44.6672256006023,39.9922166328583,44.6672256006023,0.206567046535071
2025-06-04,44.6672256006023,45.1936774831771,44.6672256006023,45.1936774831771,0.0265942764903227
2025-06-05,45.1936774831771,45.1936774831771,43.9851816806557,43.9851816806557,0.033340767713937
2025-06-06,43.9851816806557,48.863151508172,43.9851816806557,45.3800986155131,0.284826597658277
2025-06-10,45.3800986155131,60.2838504130166,45.3800986155131,60.2838504130166,0.801747211222074
2025-06-12,60.2838504130166,60.2838504130166,56.6213951564126,56.6213951564126,0.112822507472488
2025-06-13,56.6213951564126,56.6213951564126,52.019604050516,52.019604050516,0.0911277700372194
2025-06-21,52.019604050516,52.019604050516,47.0506909293756,47.0506909293756,0.124251919903705
2025-06-22,47.0506909293756,47.0506909293756,45.5251371916882,45.5251371916882,0.0845781907628991
2025-07-01,45.5251371916882,45.5251371916882,41.4827422966218,41.4827422966218,0.157329669141742
