date,open,high,low,close,volume_usd
2025-08-23,114153.730560188,114153.730560188,114153.730560188,114153.730560188,127.398987917086
2025-08-24,114153.730560188,114382.359246529,113140.965754656,113140.965754656,331.86114354238833
2025-08-25,113140.965754656,113140.965754656,109662.353800069,111188.764826005,108.84220922083466
2025-08-27,111188.764826005,111188.764826005,110437.219246989,110705.727543187,510.8832980932229
2025-08-29,110705.727543187,110705.727543187,107672.012972172,108217.956818697,396.275218213614
2025-08-30,108217.956818697,108217.956818697,107630.461781221,107630.461781221,0.647935379922947
2025-08-31,107630.461781221,107898.715703034,106521.691903315,107883.153920963,4578.844811409294
2025-09-01,107883.153920963,107935.426831509,107036.764961346,107935.426831509,104.6455642061985
2025-09-07,107935.426831509,109741.59294309,107935.426831509,109741.59294309,37.9662014945915
2025-09-08,109741.59294309,110985.307372219,109548.500705691,110985.307372219,49.40673110951628
2025-09-09,110985.307372219,110985.307372219,110098.435174942,110167.263677025,112.9866177829999
2025-09-11,110167.263677025,113349.308437697,110167.263677025,112699.80805252,9.77325628396803
2025-09-12,112699.80805252,114213.218786267,112699.80805252,113381.113822125,162.2819007243629
2025-09-15,113381.113822125,113993.425669011,112620.997162905,112620.997162905,3950.849239966698
2025-09-16,112620.997162905,116003.173196624,110888.088960207,116003.173196624,7127.807857852567
2025-09-19,116003.173196624,116816.265260498,114944.558780126,114944.558780126,498.932847861458
2025-09-20,114944.558780126,114944.558780126,114769.623243249,114769.623243249,82.7660399065474
2025-09-25,114769.623243249,114769.623243249,110047.194538719,110178.872778198,846.7430992689933
2025-09-26,110178.872778198,110178.872778198,107200.301183241,109215.01653885,1583.500680245264
2025-09-30,109215.01653885,113673.723663637,109215.01653885,113673.723663637,0.499027646883368
2025-10-01,113673.723663637,117559.038864573,113673.723663637,117559.038864573,111.8686826443988
2025-10-03,117559.038864573,120733.134516747,117559.038864573,119745.533800501,728.55531431584
2025-10-04,119745.533800501,121091.947721481,119745.533800501,120173.404715174,801.860700612377
2025-10-05,120173.404715174,124086.847084509,120173.404715174,124086.847084509,34.85661834468605
2025-10-06,124086.847084509,124086.847084509,123303.533096075,123303.533096075,0.0838464025053308
2025-10-07,123303.533096075,123828.555226882,118964.477107166,120972.118568128,1971.847630180615
2025-10-10,120972.118568128,120972.118568128,118281.931833504,118281.931833504,51.8335081680782
2025-10-11,118281.931833504,118281.931833504,109356.288774985,109356.288774985,874.850310199877
2025-10-12,109356.288774985,113709.600534089,109356.288774985,113709.600534089,1063.3571383261667
2025-10-13,113709.600534089,115372.701068343,113348.132825739,115372.701068343,1697.1691613270496
2025-10-15,115372.701068343,115372.701068343,109322.548977117,110429.483650169,1074.2389957986054
2025-10-16,110429.483650169,110429.483650169,107756.747637212,107756.747637212,39.3118166730076
2025-10-17,107756.747637212,108710.042833899,106705.199987389,106815.942353977,2167.1457165645447
2025-10-18,106815.942353977,106889.302597598,105129.822657562,106889.302597598,7863.748841963579
2025-10-19,106889.302597598,108565.891714768,106827.506236324,108565.891714768,5889.289206532105
2025-10-20,108565.891714768,108565.891714768,107872.699290609,107872.699290609,49.7789358146443
2025-10-21,107872.699290609,108085.658609933,106971.037881523,107141.478929675,3057.0538838107145
2025-10-22,107141.478929675,107631.974733798,107141.478929675,107442.8080377,2350.586833514745
2025-10-23,107442.8080377,108385.68120853,107442.8080377,108385.68120853,509.7698748825829
2025-10-24,108385.68120853,112185.803850449,108385.68120853,112185.803850449,781.1503689217792
2025-10-26,112185.803850449,113623.396247154,111709.092009804,113343.384609877,1169.9504319066782
2025-10-28,113343.384609877,115860.566192821,112513.166315797,112513.166315797,1182.1772396570063
2025-10-29,112513.166315797,112513.166315797,111728.986683068,111728.986683068,23.8988302515083
2025-10-30,111728.986683068,111728.986683068,106946.644054928,106946.644054928,416.152038562202
2025-11-02,106946.644054928,110036.422844579,106946.644054928,109761.853872754,548.7617677357104
2025-11-03,109761.853872754,109761.853872754,105478.036328739,106133.812602616,1101.3962767591483
2025-11-05,106133.812602616,106133.812602616,102890.614888754,102890.614888754,369.6280576171908
2025-11-06,102890.614888754,103709.997475953,102795.78696361,102795.78696361,102.54302491468133
2025-11-07,102795.78696361,102795.78696361,99580.6023018469,99580.6023018469,483.8719157573453
2025-11-11,99580.6023018469,105622.011862503,99580.6023018469,101843.930719041,616.8514044096876
2025-11-12,101843.930719041,102356.956710303,100396.586312407,100396.586312407,39.35343350326916
2025-11-13,100396.586312407,101688.216156157,100148.176982519,101688.216156157,157.2178856567005
2025-11-14,101688.216156157,101688.216156157,95405.1810671528,95405.1810671528,113.627570650979
2025-11-15,95405.1810671528,95405.1810671528,94663.683295092,94663.683295092,20.51014677925571
2025-11-16,94663.683295092,95117.3212810616,92743.5065533833,92743.5065533833,2133.828511392426
2025-11-17,92743.5065533833,95761.0280395123,92743.5065533833,93009.9666796893,391.87150801285765
2025-11-18,93009.9666796893,93009.9666796893,89898.1612004361,92744.7110351767,616.9660106398264
2025-11-19,92744.7110351767,92744.7110351767,89752.1349511728,89752.1349511728,706.4389908579753
2025-11-20,89752.1349511728,91141.1502842499,85213.4358844387,85213.4358844387,414.66165243767546
2025-11-21,85213.4358844387,86063.7825986411,84470.3133255611,85063.5188023701,2147.040341608724
2025-11-22,85063.5188023701,85063.5188023701,83336.0242365749,84589.6190978893,186.296566535344
2025-11-23,84589.6190978893,86073.1326429292,84589.6190978893,86073.1326429292,117.920191720813
2025-11-24,86073.1326429292,86638.1681803618,86073.1326429292,86638.1681803618,153.869386688323
2025-11-25,86638.1681803618,87489.5670673667,84710.7747694154,84710.7747694154,6.831475898101739
2025-11-27,84710.7747694154,92040.2437960124,84710.7747694154,91571.7119103614,190.17512370846518
2025-11-28,91571.7119103614,91998.5788273231,91571.7119103614,91998.0310415037,2.84826859442964
2025-12-03,91998.0310415037,93882.4950209948,91998.0310415037,93140.9527120434,156.35586955050826
2025-12-05,93140.9527120434,93140.9527120434,89572.9570044222,89572.9570044222,50.1608559224765
2025-12-07,89572.9570044222,89711.9566954036,89237.514386881,89711.9566954036,202.3784371937825
2025-12-08,89711.9566954036,92502.4615174627,89711.9566954036,90749.0748928074,506.9082337055279
2025-12-09,90749.0748928074,92305.8517625718,90160.2370231429,92305.8517625718,695.6479142419474
2025-12-12,92305.8517625718,92305.8517625718,92207.9923473488,92207.9923473488,13.85978332973
2025-12-15,92207.9923473488,92207.9923473488,89187.8673726536,89187.8673726536,99.975139931376
2025-12-16,89187.8673726536,89187.8673726536,85950.3070956449,85950.3070956449,7.93751086028281
2025-12-24,85950.3070956449,87472.9824922281,85950.3070956449,87414.4408330328,1778.791432723547
2025-12-25,87414.4408330328,87558.9970146088,87414.4408330328,87558.9970146088,58.8431483536977
2025-12-26,87558.9970146088,88788.0408903138,87558.9970146088,87929.9026007638,1546.3650759252023
2025-12-27,87929.9026007638,88597.6631726641,87929.9026007638,88080.8944521493,0.23674926721725
2025-12-29,88080.8944521493,88417.9747901174,88080.8944521493,88417.9747901174,26.79336244974776
2025-12-30,88417.9747901174,88417.9747901174,87920.377567107,87920.377567107,178.773778929853
2025-12-31,87920.377567107,89067.0108887122,85380.0005337287,86327.0626757399,9264.036654388628
2026-01-01,86327.0626757399,87179.6319772112,81719.157586634,81719.157586634,8.688374848010055
