epoch_start,pool,token_id,voter,final_weight,voted_weight,abstained_weight,n_voted,n_abstained,last_event_ts
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,1,0xbde0c70bdc242577c52dfad53389f82fd149ea5a,16152114.73016,16152114.73016,11931880.057432,1,1,1699478663
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,2,0x51e171d2fde9b37bbbb624a53ef54959422388e4,8527513.987973,8527513.987973,8522771.469594,1,1,1699482857
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,5,0x5b1892b546002ff3dd508500575bd6bf7a101431,3263407.078695,3263407.078695,3226345.070094,1,1,1699479091
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,7,0x586cf50c2874f3e3997660c0fd0996b090fb9764,976734.778824,976734.778824,2928574.72344,1,1,1699452177
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,11,0x84244d2b664c28925e7bbb72ea4dd128c32b03e6,0.0,0.0,1754989.372161,0,1,1699432999
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,21,0x4444aaaacdba5580282365e25b16309bd770ce4a,213144.150486,213144.150486,0.0,1,0,1699468753
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,50,0xdeded3860fb19525ac4594ae888a9c556a42a0a6,2966872.384348,2966872.384348,1482611.189317,1,1,1699459027
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,52,0x3fd5dbf9f74d69b71774d729dd84bd8b3db7e815,269835.414441,269835.414441,269685.347327,1,1,1699484243
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,53,0x1594b251df6b70ca9a01d4de0836ab4fd9811241,2432965.235112,2432965.235112,2431612.158194,1,1,1699458701
2023-11-02,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,56,0x48a5a6a01ba89cddf97d2d552923d5a11401ed19,811840.56179,811840.56179,0.0,1,0,1699469649
