epoch_start,pool,token_id,voter,final_weight,voted_weight,abstained_weight,n_voted,n_abstained,last_event_ts
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,1,0xbde0c70bdc242577c52dfad53389f82fd149ea5a,31705213.297222,31705213.297222,0.0,1,0,1702483883
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,2,0x51e171d2fde9b37bbbb624a53ef54959422388e4,7492653.842292,7492653.842292,0.0,1,0,1702500829
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,11,0x84244d2b664c28925e7bbb72ea4dd128c32b03e6,1959848.201893,1959848.201893,1898880.114719,1,1,1702470785
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,16,0x370880694995aa8a53f71645f7bec3b0e7bb25d9,528815.660959,1035182.473676,1395813.543825,2,2,1702463825
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,21,0x4444aaaacdba5580282365e25b16309bd770ce4a,0.0,0.0,240940.226989,0,1,1702494513
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,47,0x011b0a055e02425461a1ae95b30f483c4ff05be7,2355964.101537,2355964.101537,0.0,1,0,1702507085
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,48,0x12478d1a60a910c9cbffb90648766a2bdd5918f5,0.0,0.0,3700824.723248,0,1,1702506211
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,50,0xdeded3860fb19525ac4594ae888a9c556a42a0a6,2979886.694392,2979886.694392,2232424.2954,1,1,1702485493
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,52,0x28878aec6b4209d90a40890183e3322f0ae5b2e2,271024.803547,271024.803547,270722.757002,1,1,1702501881
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,59,0xa3cbd0c67dee5142209ff0cf155bc2bc51acf180,960754.320846,960754.320846,0.0,1,0,1702508175
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,60,0xc03282d46293499cdd8914a7bb7d78f793e70a5a,1699548.970179,1699548.970179,1699548.970179,1,1,1702485409
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,62,0xa311ab5780aa036b71aac2b71163fd03ec0df59e,254322.536136,254322.536136,317548.879519,1,1,1702492555
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,66,0xb21dfcf420cc7536c7ef5652ee8018741f17f017,880327.762672,880327.762672,0.0,1,0,1702411223
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,67,0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525,108720.291834,108720.291834,0.0,1,0,1702505931
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,69,0xd0e72c1b2eb87e3dc0445b7f689cadcfc872b293,1140248.790295,1140248.790295,0.0,1,0,1702452335
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,71,0x2c84278aa407886b277bbd96ccf3c0e31a3f8ffd,978321.448137,978321.448137,0.0,1,0,1702507887
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,75,0xf29a0b06bb927f6a58c6f3bba40c88cf305aacc7,0.0,0.0,853197.392887,0,1,1702092055
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,91,0x423a66a3ce61eaa3bcd922c4d71b781e01d746f0,319159.21276,319159.21276,318803.522298,1,1,1702506429
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,110,0x05e09d942505764bca4475abf8efdbc21d1c535b,299898.377394,299898.377394,0.0,1,0,1702506711
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,113,0xfa9e221a7af006531a816e98792a3e4b22a01461,475370.068202,475370.068202,474840.28685,1,1,1702506435
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,124,0x5d6f3d0c92d0564151357b0863e55e9ed4631b8d,108455.884574,108455.884574,108455.884574,1,1,1702503343
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,125,0x9fd31424cfceab50218906bc1b3d87fe7778ca61,328686.463282,328686.463282,0.0,1,0,1702466381
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,130,0xddf8da887a1d5c07d05a948856b79dab091efc78,390674.99022,390674.99022,389860.299685,1,1,1702508131
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,131,0x9f0f8f07ec71a6435f1574ec022e98b5445d4988,200730.764043,200730.764043,200507.057456,1,1,1702487933
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,134,0xd87ecc6c74f486b044824a222326a96f696fcfa2,0.0,0.0,385148.483188,0,1,1702505121
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,135,0x166c794d890dd91bbe71f304eca660e1c4892cbb,380051.544812,380051.544812,0.0,1,0,1702506841
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,137,0xa4b6eeeb7eba0fc360a7402f2ebe90c178115e91,183788.783574,183788.783574,0.0,1,0,1702502319
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,148,0x6580bcc99af557e277cae063d7308cdbd59bf7b3,334476.854615,334476.854615,0.0,1,0,1702416263
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,149,0xf6708f67b55372f7a46df39413cb568a52e8ea09,323698.572424,323698.572424,0.0,1,0,1702493803
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,153,0x0f45156f109e474295913d78036fa213b1745d5a,0.0,0.0,301873.374153,0,1,1702504051
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,156,0xb0a4e99371dfb0734f002ae274933b4888f618ef,220155.160666,220155.160666,146606.537565,1,1,1702483535
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,157,0x29563a4408812680728b4b8c44b19288cc9083ce,0.0,0.0,294187.335628,0,1,1702504311
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,162,0xfa9e221a7af006531a816e98792a3e4b22a01461,281321.455791,281321.455791,281007.93403,1,1,1702506453
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,164,0x6788a760215e6cb56d54e34c3464c74976fdc97a,272481.741818,272481.741818,0.0,1,0,1702508039
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,172,0x606d2c436a07be40c276a6176bb1376c34e49ee9,237816.568809,237816.568809,59330.224315,1,1,1702506311
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,173,0xc99783596103c9bee59cc2c260548fb848916c4b,240637.858624,240637.858624,119962.799847,1,1,1702504877
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,181,0xa46d9574912af2494d3f26257608243de7fe8285,56764.968381,56764.968381,0.0,1,0,1702434719
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,195,0x302757fe1990e6558e03d05036bb88c3129a22c8,41297.681258,41297.681258,0.0,1,0,1702478731
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,207,0x670647441d9c24d981923c9293a2e4eae6d0c8b3,600683.922137,600683.922137,0.0,1,0,1702507259
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,208,0x7ecf3629e27b410d6a277cdca9c99240706eebec,358669.704756,358669.704756,0.0,1,0,1702489803
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,219,0x2c99d50eb4daa1d26b5ba0b1daab58cbfc0ac3e6,171868.529485,171868.529485,0.0,1,0,1702499523
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,222,0x9f02988adb650e55cc5eb5619c383fd223848bb5,168665.762086,168665.762086,0.0,1,0,1702478201
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,224,0x4920a95670b6282951813a94d9066a730d315df3,166075.521996,166075.521996,0.0,1,0,1702507157
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,232,0x576f1e53afe5e99b2257258c7e3248d3a1822548,85336.718896,85336.718896,0.0,1,0,1702501609
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,235,0xfee6be6b5cc8cb4ee8189850a69973e774e7614e,469450.980917,469450.980917,0.0,1,0,1702508053
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,236,0x303f2d38ab911296deca9dc19968a854d9cbcadc,151107.228492,151107.228492,150938.825395,1,1,1702425791
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,239,0xb149f353383ab92e74c4cba3feb848b04bfb3617,150315.135258,150315.135258,0.0,1,0,1702499541
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,256,0xd6a2248e5d3696565c162c4554aa61fa6be75db3,34332.215633,34332.215633,0.0,1,0,1702478439
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,267,0x5b1c8cd6e98d8bca397fd09b0dcc9933d712ad13,117890.324846,117890.324846,117758.94069,1,1,1702473767
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,268,0xb6fb12999a09effdbcc6f60776331eaccc42e539,127703.190705,127703.190705,0.0,1,0,1702508325
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,272,0x48c49024e2885679d0c9eb3d4d6e73f2542b5839,0.0,0.0,61633.286459,0,1,1702493141
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,273,0xb385222c461dd7df0526ed22568b81984f6e5f02,123112.579133,123112.579133,0.0,1,0,1702407101
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,275,0xa810ffea2709c116ef180d090c142fc5e08586a7,31774.906765,31774.906765,0.0,1,0,1702503415
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,276,0x05da533bca66b6df7a5fa7f9afbb62c36703c2e6,60326.8793,60326.8793,60259.647352,1,1,1702507299
2023-12-07,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,286,0xb33cd827dd59c090e71899bfca31f81f4b189ddb,91508.25952,91508.25952,0.0,1,0,1702500551
