epoch_start,pool,token_id,voter,final_weight,voted_weight,abstained_weight,n_voted,n_abstained,last_event_ts
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,24,0x208a17c5fabe5b90282e5906945ff335e39326c4,0.0,0.0,9355.905145,0,1,1710357915
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,47,0x011b0a055e02425461a1ae95b30f483c4ff05be7,54112.649695,54112.649695,66695.966151,1,1,1710367919
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,105,0x208a17c5fabe5b90282e5906945ff335e39326c4,0.0,0.0,26502.718094,0,1,1710357699
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,151,0x5275817b74021e97c980e95ede6bbac0d0d6f3a2,0.0,0.0,33647.75623,0,1,1710364263
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,362,0x5929cc4d10b6a1acc5bf5d221889f10251c628a1,0.0,0.0,92803.125434,0,1,1710362647
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,376,0xff53e3a27b7252148e0f1daf4a00261eee59177f,7232.78267,7232.78267,0.0,1,0,1710368559
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,391,0x6fe797a05359c9d91b1f85d418e2ed4ea6c65a8f,0.0,0.0,17404.832817,0,1,1710369133
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,527,0x80d2214479e1cf9d79ea6690c4fff58fc56f866c,10557.337308,10557.337308,0.0,1,0,1710363155
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,597,0x1ce0c2b445c8e87ea4c40b6e721d9a39b09f6459,0.0,0.0,18411.511637,0,1,1710360893
2024-03-07,0x08b935148ab10d3699cb8d944519e8213abe6f1d,778,0x01f12fb1d38156fc6d1c9a7d813bde4b52d38e47,31933.149373,31933.149373,0.0,1,0,1710364497
