pool_address,pool_name,votes,vote_share,fees_usd,fee_share,ratio,excess_usd,bribes_usd,emissions_day,vol24_usd,tvl_usd,est_trading_fees_24h,vote_delta,vote_delta_pct,unpriced
0x71fe33676773df7cf9ce14f640cae06823f083cc,REPPO / WETH 0.3%,2332010.5699,0.0023251752956406813,1023.55,0.002935152949413626,1.2623362010238763,212.71,0.0,1378.61,54530.18,25009.71,163.59,-12.703300000168383,-0.0005447329855648021,"{""REPPO"": 76434.708858}"
0xb5e4b3e29a79feb2aa96c68a4ea24fedaa559ab2,GITLAWB / USDC,1966477.9775,0.001960714102981327,913.28,0.0026189404383180855,1.335707451859455,229.54,0.0,1192.24,38800.29,11524.62,0.0,0.0,0.0,"{""USDC"": 880.362768}"
0x47ca96ea59c13f72745928887f84c9f52c3d7348,cbETH / WETH 0.05%,2354999.6605,0.002348097003724817,852.7,0.002445219989218894,1.0413624246954065,33.87,0.0,1392.55,5529206.24,4256934.29,2764.6,0.0,0.0,
0x1dda8b6469df243971381f1f3f4137814ca68722,WMTX / WETH,118701.8912,0.00011835396825662905,779.98,0.002236686627408178,18.89828165759791,738.71,0.0,16.17,1564.99,15235.44,0.0,0.0,0.0,
0xb07d7eece8866e549601af5c7622d8cdbedc914e,EURC / cbBTC 0.05%,2968958.3098,0.002960256100395848,773.08,0.00221690004604825,0.7488879241737916,-259.22,0.0,1755.64,431374.29,340679.34,215.69,0.0,0.0,"{""cbBTC"": 0.011956}"
0xc4ed25e61cbde561c982789f740e3e9a8c317100,AVNT / USDC 0.3%,1351256.6249,0.0013472960040755804,625.81,0.0017945855769357054,1.3319905733462214,155.98,0.0,799.1,150136.31,48936.08,450.41,0.0,0.0,"{""USDC"": 583.069597}"
0x46d710c35bdfb800a18a820712310048ef8b5256,KTA / WETH 0.3%,963412.4569,0.000960588632491675,580.35,0.0016642235495991384,1.7325038974095517,245.37,0.0,569.51,50354.55,67130.77,151.06,-4.763700000010431,-0.0004944586725410283,"{""KTA"": 5951.360592}"
0x50f8f7ffbd70c6c87b1668eee4e03f5ac057de3f,SYND / WETH 0.3%,304340.665,0.00030344862276812125,571.06,0.0016375833552754093,5.396575342267282,465.24,0.0,179.91,6734.36,12669.27,20.2,-1.587900000042282,-0.000521748125641966,
0xa69cdf524d072c366fd050957880552916d29405,SAND / WETH 0.3%,251281.717,0.00025054519398667543,529.52,0.0015184624002476707,6.060632718935435,442.15,0.0,148.61,22598.26,189393.84,67.79,0.0,0.0,"{""SAND"": 12241.221788}"
0x3a88ef38879efb900c2d7b6199d21c139cef5fa7,LCAP / WETH 0.3%,952166.0925,0.00094937523191529,525.34,0.0015064757466122362,1.5868075087371298,194.27,0.0,563.06,35254.4,423471.63,105.76,-0.7938999999314547,-8.33782408599685e-05,
0xd40bffa9c9e35493b88a2b6744c49d8716b00898,BIO / USDC 0.3%,991582.6913,0.0009886762981072283,519.02,0.0014883523851347371,1.5053990754953,174.25,0.0,586.19,98120.06,323633.87,294.36,-5.557700000004843,-0.0005604846573776655,"{""USDC"": 341.295778}"
0x200681425b0c8d78c6a467512c5d49fa56bac88a,cbLTC / WETH 0.25%,548794.5534,0.0005471860009633487,515.29,0.0014776561607184283,2.700464116620198,324.47,0.0,324.47,67223.69,120081.12,168.06,-1.587900000042282,-0.0002893424134289339,"{""cbLTC"": 11.098396}"
0xfcce67a155df9a1a95becfe7d09e32dfbe6f9816,SOL / WETH,1147332.2036,0.0011439692984831116,506.15,0.0014514461094677414,1.268780649439054,107.22,0.0,678.59,319480.7,43982.65,0.0,0.0,0.0,
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT / WETH 0.05%,917865.9759,0.0009151756511821138,506.03,0.001451101995009308,1.5855994345292612,186.89,0.0,542.78,210355.15,43625.95,105.18,0.0,0.0,
0x659be70647b0f63217d60e077f4417b1ecc65064,FUN / USDC 1%,895280.3901,0.0008926562651992343,479.39,0.0013747085852370653,1.54002009377063,168.1,0.0,529.2,114474.74,345943.85,1144.75,-6.351699999999255,-0.0007094598527427065,"{""USDC"": 495.605427}"
0x56b92e5b391dbfb8b8028ac95a4b97f52ffeb416,KAITO / WETH 0.05%,814395.5897,0.0008120085433962529,476.73,0.0013670807147417889,1.6835792256863802,193.57,0.0,481.59,28974.73,14283.7,14.49,0.0,0.0,"{""KAITO"": 465.840798}"
0x28a9ec9928a689410e82e579fd9418fbbf6452f3,FAI / WETH 0.3%,358420.869,0.0003573703141819816,455.88,0.0013072908275889637,3.6580845574186656,331.26,0.0,211.92,49190.4,10693.96,147.57,-0.7938999999896623,-0.0002214988886459023,"{""FAI"": 145845.883798}"
0x7432aab631b801a10bef7d70c1507a32755595fa,SYRUP / WETH 0.27%,585220.3018,0.0005835049831318279,449.04,0.0012876763034582529,2.206795726999534,245.56,0.0,346.08,33350.28,20256.81,90.05,0.0,0.0,
0xbe762d548f8ca86a78e9da6e3ddc87f91457e398,ICP / WETH 0.05%,454337.1423,0.00045300545066279243,429.2,0.0012307827129972432,2.716926940275188,271.23,0.0,268.69,100667.09,401027.69,50.33,0.0,0.0,
0xe30d5bf485f7476ac15884a28ffb3c9cea635dcb,AVNT / USDC 0.01%,1017271.381,0.001014289692591277,419.79,0.001203798404215081,1.186838842007408,66.09,0.0,601.32,138040.61,548425.65,13.8,-6.3515999999362975,-0.0006243722629908176,"{""USDC"": 353.184151}"
0xbbf71aad6e1f8d180d3b1d898528654c1d18b2ff,fBOMB / AERO,13204874.2727,0.013166169929598504,408.54,0.001171537673736938,0.08898090181133364,-4182.78,0.0,7808.0,10706.03,2052581.76,0.0,0.0,0.0,"{""AERO"": 1295.694516}"
0xb099c658e784b41ee435d48a8eb67e8f27285c93,B3 / WETH 0.05%,1105303.5992,0.0011020638826490293,394.74,0.0011319645110170824,1.027131483790378,10.43,0.0,653.62,57953.56,463875.67,28.98,0.0,0.0,"{""B3"": 950116.053225}"
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG / USDC 0.27%,775612.6784,0.0007733393073251441,380.73,0.0010917891479949684,1.4117854060351476,111.05,0.0,458.64,72193.74,1041149.33,194.92,-0.7939999999944121,-0.00010237057867722671,"{""USDC"": 376.318796}"
0x6cda37ddb9e099bb49495a9ca7df9cd445a6965f,RSC / WETH 0.106%,456133.742,0.0004547967844125252,352.94,0.0010120979746627377,2.2253850716427013,194.34,0.0,268.24,15101.46,75309.27,16.01,0.0,0.0,"{""RSC"": 5611.094124}"
0x85c99e6b9adab159a33a999a6303933212ac091e,oUSDT / cbBTC 0.05%,1377258.0126,0.001373221180021506,343.77,0.0009858018947974424,0.7178755390169586,-135.1,0.0,814.45,193455.37,76337.99,96.73,0.0,0.0,
0x6fb655476fdcfb9712dd200308d941a1c6d1119e,OETHb / OGN,283679.9094,0.0002828484251830606,327.4,0.0009388589474261357,3.3193006000245626,228.76,0.0,167.77,29013.39,272625.78,0.0,0.0,0.0,
0x0040559f59e2391ec57162826df354b1bbb05c12,RED / WETH 0.3%,74367.3673,7.414939172218743e-05,317.44,0.0009102974473761531,12.276532905175113,291.58,0.0,17.7,24324.45,121606.76,72.97,-0.00010000000474974513,-1.3446758739202744e-07,
0x45df01efa0de71725d4d8fc1165b102bc2e989fb,COMMON / WETH 0.3%,568128.3399,0.0005664631188809227,310.02,0.0008890197033630133,1.5694220395483434,112.48,0.0,335.92,117800.82,26268.08,353.4,-1.5878999999258667,-0.00027949592553146727,
0x861a2922be165a5bd41b1e482b49216b465e1b5f,wstETH / WETH 0.3%,1362074.2131,0.0013580818852228227,299.58,0.0008590817454792966,0.6325699170476349,-174.01,0.0,805.42,1012776.53,2684127.23,3038.33,0.0,0.0,"{""wstETH"": 0.053099}"
0xf207d02becd4417aaa3383804b6b87b17602c86d,VEIL / WETH,3343318.0847,0.00333351860251067,293.18,0.000840728974362842,0.2522046745830785,-869.29,0.0,1976.43,17012.11,367503.77,0.0,-1.5879000001586974,-4.7494710516982506e-05,
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,mooBIFI / WETH 0.3%,56763.4116,5.6597034358323424e-05,289.14,0.00082914378759558,14.64995113253036,269.4,0.0,33.57,203.14,40228.12,0.61,0.0,0.0,"{""mooBIFI"": 5.672214}"
0xef458a3263d2a8c7f3ed9e949ae2f9b345d08b1f,MEZO / MUSD 0.3%,351263.7619,0.00035023418502717755,288.69,0.0008278533583764542,2.363713748594285,166.56,0.0,207.75,16033.32,22737.35,48.1,0.0,0.0,"{""MEZO"": 41474.996016}"
0x74e4c08bb50619b70550733d32b7e60424e9628e,TOSHI / WETH 1%,646561.9633,0.0006446668482427005,281.87,0.0008082961866554822,1.2538199984361216,57.06,0.0,382.28,24193.12,36032.07,241.93,0.0,0.0,"{""TOSHI"": 2670164.911359}"
0xd7338b6f338da54b922bbbc6fbe3efedd5ce35fa,FLOCK / USDC 0.05%,595101.9592,0.0005933576767529594,280.44,0.0008041954893591493,1.3553300494230747,73.52,0.0,351.93,30427.17,73941.92,15.21,0.0,0.0,"{""USDC"": 268.360142}"
0xf81e1a62cbfa487e807044618661bfd4802b4982,tBTC / USDC 0.3%,542807.5351,0.0005412165310023675,266.0,0.0007627870495276485,1.4093934790109206,77.27,0.0,320.94,23048.05,320667.08,69.14,-0.79390000004787,-0.00014625788839873715,"{""USDC"": 278.601768}"
0x4e392fbfe4d0557c82d2f97f02ec39daa31516dd,WETH / USDC 0.008%,856219.2981,0.0008537096637938031,256.75,0.0007362615600233975,0.8624261751372503,-40.96,0.0,523.74,1244725.96,127251.63,99.58,-1628.1136000000406,-0.1897905825435319,"{""USDC"": 250.309724}"
0x592e01edeb601016a20a3e6cd5bf533ebbadbc8b,CHIP / USDC 0.06%,419092.2955,0.0004178639087951178,250.01,0.0007169337979413812,1.7157112228443252,104.29,0.0,247.86,16401.35,167541.41,9.84,0.0,0.0,"{""USDC"": 216.520582}"
0x61907c8c3e6ef7ed813acc2fbbbf8c05ac0f31d5,BMX / wBLT,54230.8085,5.407185448230102e-05,241.23,0.0006917560900659948,12.793274739493588,222.37,0.0,32.07,7.98,48815.5,0.0,0.0,0.0,
0xa11fbd0f7112f2fad10f92f09b4a8d85e8ddd401,chz / USDC 0.017%,377955.875,0.0003768480618121479,212.9,0.0006105164016708133,1.6200598159773605,81.49,0.0,224.36,31760.28,221378.27,5.4,0.0,0.0,"{""USDC"": 222.198661}"
0xb1857b20d91c216f51656b63081f35c7cd0a489d,UP / USDC 1%,1190430.7237,0.0011869414940248713,208.55,0.0005980422525525981,0.5038515003167179,-205.36,0.0,726.19,6262.53,20470.03,62.63,0.0,0.0,"{""USDC"": 197.767436}"
0xa33f162da19c7273ba1205bfd9d4340da2446e3a,tBTC / WETH 0.3%,237395.7075,0.0002366998852813138,207.32,0.0005945150793536544,2.51168300587507,124.78,0.0,140.38,15488.84,183171.34,46.47,0.0,0.0,
0xff8e0bd2d8f02904e7e18dd00ea50aec68f37a10,fBOMB / USDC,11620030.4961,0.011585971432917496,206.29,0.0005915614302521,0.051058422996917166,-3833.98,0.0,6871.37,9003.03,1032879.52,0.0,0.0,0.0,"{""USDC"": 320.953753}"
0x5230845439fa66fbea20af7cf09bc413b99e10b7,EDGE / cbBTC 0.3%,3527087.4564,0.0035167493342609865,205.86,0.0005903283534427132,0.16786193650243925,-1020.5,0.0,2089.61,21250.47,15709.54,63.75,0.0,0.0,
0xfebeebaa6c9585fd97aa9157e3b7aace804b688c,XSGD / WETH 0.05%,202877.8073,0.00020228315928599714,201.85,0.0005788291952900595,2.861479904373475,131.31,0.0,119.98,65469.4,192445.7,32.73,0.0,0.0,
0x09da4832d34bebbb55783340d5bede7a70f5c48e,CADC / USDC 0.05%,322010.6101,0.00032106677611277307,197.27,0.0005656954934598467,1.761924732010107,85.31,0.0,190.35,32419.67,147802.08,16.21,-1.5878999999840744,-0.0004931179656691374,"{""USDC"": 242.529278}"
0xfe8513f8aa444faabb1c35e1e0f24d08c4c9be15,PORTAL / USDC 0.027%,160882.3924,0.00016041083567133713,189.16,0.0005424390913107142,3.381561407872146,133.22,0.0,95.15,34124.53,61423.02,9.21,0.0,0.0,"{""USDC"": 189.722489}"
0x594b83709464a83f37ac77e69ddd447a8a33c0ee,EDGE / cbBTC,67412.2908,6.721470100258897e-05,173.34,0.0004970733352072278,7.395306797363891,149.9,0.0,39.91,7782.81,427553.95,0.0,0.0,0.0,
0x72be417afb0abea66913141c605d313bb389b59c,LINK / WETH 0.25%,265306.8407,0.0002645292091392925,167.6,0.0004806131936121574,1.8168624749453741,75.35,0.0,156.89,34962.18,176313.4,87.41,0.0,0.0,"{""LINK"": 23.342997}"
0xfb338cb462c9e44cae9f442feb09e8e904ffed47,cbDOGE / WETH 1%,716171.4724,0.0007140723273559173,166.09,0.0004762830866768689,0.6669955807424444,-82.92,0.0,423.52,6405.39,51403.55,64.05,0.0,0.0,"{""cbDOGE"": 2547.86146}"
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,VELVET / WETH 0.3%,1328065.2988,0.001324172653256815,164.1,0.00047057652190784626,0.35537399201717307,-297.67,0.0,785.39,52949.29,9698.86,158.85,0.0,0.0,"{""VELVET"": 355.020055}"
0x016df91005f30039c9f1a89b44db5e8c60613603,PENDLE / WETH 0.05%,146073.0996,0.00014564494986922172,162.7,0.00046656185322612175,3.2034193677505427,111.91,0.0,86.38,39025.02,132969.43,19.51,0.0,0.0,"{""PENDLE"": 120.901395}"
0xc422bfb18f9fc217f955d759d3753f31137ccefd,ENA / WETH 0.3%,69544.1197,6.934028137379003e-05,157.66,0.00045210904597191374,6.520150149589769,133.48,0.0,41.13,6821.85,13996.73,20.47,0.0,0.0,
0x4ba1e3e9280facbacafa7baf4ae0b78bea60beca,SPX / WETH 0.3%,197608.5815,0.00019702937792863483,145.42,0.00041700937121169407,2.1164832148165096,76.71,0.0,116.85,13524.21,74264.21,40.57,0.0,0.0,
0x14f7ce67e16c435c876aff4092eb547584121312,LRDS / WETH,2644367.6087,0.002636616795697168,139.25,0.000399316152807237,0.15145020446615595,-780.19,0.0,1563.7,8659.05,224772.5,0.0,0.0,0.0,"{""LRDS"": 8653.308108}"
0xe96a4e9ea3a2c6db214174738a19eb7dbb8a3069,SPX / WETH,388595.3819,0.0003874563836272327,138.49,0.000397136761237158,1.0249844318457242,3.38,0.0,229.78,7081.85,530094.89,0.0,0.0,0.0,
0x00d43aad1b34e7ba8d037e060517f7b5318c0b83,OTHQ / USDC 0.3%,1480854.3418,0.001476513861660264,132.89,0.00038107808651026014,0.2580931316701337,-382.0,0.0,875.95,19384.32,20624.06,58.15,0.0,0.0,"{""USDC"": 134.279543}"
0x6446021f4e396da3df4235c62537431372195d38,OETHb / WETH 0.01%,84987.3744,8.473827089245102e-05,131.1,0.0003759450458386267,4.436543746753724,101.55,0.0,50.26,3724.41,3945893.19,0.37,0.0,0.0,
0xef70044c0249a07234e07d673606e09b364dc977,SPECTRA / cbETH,63584.4993,6.339812900778662e-05,124.79,0.0003578503605659972,5.644494027923847,102.68,0.0,37.6,310.17,33304.94,0.0,0.0,0.0,
0x892a6ab3fa0f1f839fcb0ae264a8c4bbfb030725,XSGD / USDC 0.01%,121288.3893,0.00012093288516291024,124.47,0.00035693272201017443,2.9514943063612993,82.3,0.0,71.73,79621.81,454654.86,7.96,0.0,0.0,"{""USDC"": 129.050088}"
0xfefe4e80f2d747a484154f7ae18b20d478e49d40,ETHFI / WETH 0.3%,60580.7074,6.040314141670332e-05,120.44,0.00034537621144778186,5.717851809480139,99.38,0.0,35.82,6546.56,14629.22,19.64,0.0,0.0,
0xac4e562d7c6108f971321f14238e24ae2cc398ac,DRV / WETH,100862.3051,0.00010056667114075292,114.84,0.000329317536720884,3.274619046104965,79.77,0.0,60.53,16212.39,267173.81,0.0,-0.012000000002444722,-1.1897406630612418e-05,"{""DRV"": 1057.80475}"
0xafb62448929664bfccb0aae22f232520e765ba88,DEGEN / WETH 0.3%,88046.292,8.778822260653158e-05,113.87,0.00032653594484854633,3.7195871513663787,83.26,0.0,52.06,5600.25,19978.66,16.8,0.0,0.0,
0x76f9aefa6abcbceb10cc149e071209366f64ce9d,psg / USDC 0.002%,197737.5311,0.00019715794956899217,107.52,0.0003083265547564389,1.5638555555607718,38.77,0.0,117.09,3981.11,55733.77,0.08,0.0,0.0,"{""USDC"": 188.797729}"
0x22a52bb644f855ebd5ca2edb643ff70222d70c31,AIXBT / WETH 0.3%,125327.9856,0.00012496064114410387,106.86,0.00030643392523505453,2.4522435418819333,63.28,0.0,74.11,13090.23,15505.21,39.27,0.0,0.0,
0xdc55a0291029665fecff5ca5add0e51dd2964877,MOCA / USDC 0.182%,195680.7376,0.00019510718466416612,101.92,0.0002922678800295411,1.497986250647897,33.88,0.0,115.73,16154.33,161302.07,29.4,0.0,0.0,"{""USDC"": 100.869037}"
0xe9eed359ef1e600cec91f240768f463ed3c88730,GIZA / USDC 0.9%,74819.7917,7.460049003692198e-05,100.09,0.00028702013453842985,3.8474296133493913,74.08,0.0,44.25,2102.87,28078.99,18.93,0.0,0.0,"{""USDC"": 58.541579}"
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA / WETH 0.3%,15241.3323,1.5196658966314219e-05,98.08,0.00028125621735966826,18.507766607325784,92.78,0.0,9.01,14535.92,191605.11,43.61,0.0,0.0,
0x2223f9fe624f69da4d8256a7bcc9104fba7f8f75,AERO / USDbC,350110.7973,0.0003490845998412137,97.88,0.00028068269326227905,0.8040534970318133,-23.85,0.0,207.02,1369.8,206539.01,0.0,0.0,0.0,"{""AERO"": 209.124738}"
0xb909f567c5c2bb1a4271349708cc4637d7318b4a,VIRTUAL / cbBTC,511251.0859,0.0005097525758020587,95.93,0.00027509083331273427,0.5396556022888139,-81.83,0.0,335.58,13770.5,614173.64,0.0,0.0,0.0,
0xad06a870fc2198398c18a6f2ca035bf795edeefe,WOO / WETH 0.3%,356291.0829,0.0003552467706232012,94.89,0.0002721085080063104,0.7659703915927419,-28.99,0.0,210.7,4745.8,238444.82,14.24,0.0,0.0,"{""WOO"": 8767.199527}"
0xa6f77321b8726faab89b72f28c2603b667448bc2,SYND / WETH,109613.3244,0.00010929204063550068,92.61,0.0002655703332960734,2.429914674040863,54.5,0.0,64.82,3108.73,12988.49,0.0,0.0,0.0,
0xc8c15670050541255f9b797c008047682524861f,LCAP / USDC 0.3%,296419.5998,0.0002955507747240668,92.51,0.0002652835712473788,0.8975905121380711,-10.55,0.0,175.3,11232.22,143972.6,33.7,0.0,0.0,"{""USDC"": 105.078136}"
0x7ce345561e1690445eefa0db04f59d64b65598a8,wBLT / USDC 0.05%,106746.5826,0.00010643370144168376,91.97,0.0002637350561844279,2.4779280680089033,54.85,0.0,63.12,756.48,59962.37,0.38,0.0,0.0,"{""USDC"": 552.430266}"
0xc35d9e6fc72e8ec2935fae56f07afad2ce4dcb1b,tBTC / T 0.3%,401516.6121,0.0004003397408633085,91.93,0.0002636203513649501,0.658491587161616,-47.68,0.0,237.43,3974.89,8148.06,11.92,0.0,0.0,
0x088c39ee29fc30df8adc394e9f7dea33e3a26507,doginme / WETH 0.3%,67311.6833,6.711438838969793e-05,86.17,0.00024710285736014086,3.681816422513524,62.77,0.0,39.8,4018.97,20510.15,12.06,0.0,0.0,
0xf91e0dfe1265b914182de54e08c9ca2068beddde,MET / WETH,931636.2596,0.0009289055732873026,86.07,0.0002468160953114462,0.2657063348624221,-237.86,0.0,550.85,2468.96,523069.04,0.0,-0.79390000004787,-8.521558873869651e-05,"{""MET"": 527.789326}"
0x139e9f235588a9720e7eab045da29dc781c4b658,doginme / WETH,227180.9136,0.00022651503160487458,81.51,0.00023373974589097228,1.0318950766088684,2.52,0.0,134.54,1604.76,62340.93,0.0,0.0,0.0,
0x5d28f920c9d23100e4a38b2ba2d8ae617c3b2615,PING / WETH 0.45%,34651.4428,3.4549877173293064e-05,80.27,0.00023018389648715915,6.6623651173235,68.22,0.0,20.49,6083.74,3925.61,27.38,0.0,0.0,
0x0aed2bd5abdffcde57c0bcf30e75cd594b8876a9,AORA / USDC 0.3%,394382.6735,0.000393226712300128,79.69,0.00022852067660473046,0.581142301518706,-57.44,0.0,233.25,2551.37,37604.14,7.65,0.0,0.0,"{""USDC"": 70.420866}"
0x385b47e56b73eb6549378f78f7c7cbc42c56c9e0,DRB / WETH 0.3%,107881.0943,0.0001075648878142946,78.72,0.0002257390847323928,2.0986317126283813,41.21,0.0,63.8,4249.26,7776.98,12.75,0.0,0.0,
0x3c5428b3d6e07f6de38b0c7f84ea9d30b3b27231,EIGEN / WETH 0.25%,42045.2548,4.1922017430679997e-05,77.13,0.00022117956815814857,5.275976246226205,62.51,0.0,24.86,1932.52,12711.69,4.83,0.0,0.0,
0x17ea71d7e2dfb58f6b7e95c2dddad863e225091c,COOKIE / WETH 0.3%,138905.4625,0.0001384983215785308,73.92,0.0002119745063950518,1.530520398941144,25.62,0.0,82.15,55351.32,51430.45,166.05,-0.07060000000637956,-5.082590911303271e-05,"{""COOKIE"": 8135.677075}"
0x98c83e7b5348373e5866f4fdb3ae1682353b8574,wtDRAM / USDC,447074.6642,0.00044576425935722485,72.0,0.00020646867506011535,0.46317906993673147,-83.45,0.0,264.42,15321.8,13982.74,0.0,1.287499999976717,0.0002879840462610837,"{""USDC"": 91.268475}"
0x4618dfcbc52d9fbcd45ec4a65fc61b5da57ad205,wtCOIN / USDC 0.3%,65321.8191,6.513035661075183e-05,67.12,0.00019247468708381867,2.955222374017289,44.41,0.0,38.63,5876.45,14612.82,17.63,0.0,0.0,"{""USDC"": 64.816675}"
0x20000fbfedfd172821821c9c59284129b04ffb2e,TYBG / WETH,180347.3242,0.00017981871449352938,64.88,0.0001860512171930595,1.034659922450699,2.17,0.0,106.64,250.12,24771.08,0.0,0.0,0.0,
0x89d0f320ac73dd7d9513ffc5bc58d1161452a657,WELL / WETH,324171.5778,0.00032322140987626113,63.01,0.0001806887668824704,0.559024747004363,-49.7,0.0,191.73,11526.78,1276198.6,0.0,0.0,0.0,"{""WELL"": 19519.71917}"
0xb4885bc63399bf5518b994c1d0c153334ee579d0,USDbC / WETH,132537.7657,0.00013214928891092795,61.23,0.00017558440241570642,1.3286821583584523,15.15,0.0,78.37,3299.83,200492.83,0.0,0.0,0.0,
0x9dcbb8258e0015d6cb81061b3f5c47d5c5d6188f,SYND / USDC 0.3%,53230.3675,5.3074345839771236e-05,60.57,0.00017369177289432204,3.272612599290224,42.06,0.0,31.48,1578.42,1645.5,4.74,0.0,0.0,"{""USDC"": 54.360991}"
0x864cc817099761c7b7f8228822f2bde0b74a6588,uNEAR / WETH 0.3%,36067.6826,3.596196588256693e-05,60.36,0.00017308957259206339,4.813128769358268,47.82,0.0,21.33,2657.26,11387.33,7.97,0.0,0.0,
0x4a021ba3ab1f0121e7df76f345c547db86cb3468,MAMO / VIRTUAL 0.3%,94917.9783,9.463976754821582e-05,55.61,0.00015946837527906966,1.6850038774432303,22.61,0.0,56.13,7899.4,405780.61,23.7,0.0,0.0,
0x4f9dc2229f2357b27c22db56cb39582c854ad6d5,fBOMB / WETH,94034.8873,9.375926494522347e-05,55.52,0.00015921028943524453,1.6980752731824338,22.82,0.0,55.6,923.64,174940.72,0.0,0.0,0.0,
0x9941dfa4d724fd7a2e5e5d9777560b20de98ce0d,wIRON / USDC,54091.9116,5.393336469812525e-05,50.96,0.00014613394001477054,2.709527596372088,32.15,0.0,31.99,3714.77,100503.1,0.0,0.0,0.0,"{""USDC"": 51.78458}"
0xff56d037d948fad1027a1ac82ae610e4b694c641,MUSD / USDC,1034804.8528,0.001031771772648024,48.36,0.00013867812674871083,0.1344077541419803,-311.44,0.0,612.77,29825.81,941049.32,0.0,0.42969999997876585,4.1524754860585e-05,"{""USDC"": 91.449873}"
0x3debc1a83ede28e30baaa43f9fa110e052d4ccdd,CADC / WETH 0.05%,48376.1797,4.823438597910715e-05,48.26,0.00013839136470001622,2.869143286284619,31.44,0.0,28.61,6100.73,22167.2,3.05,0.0,0.0,
0x3054f64e28140ee00428be94eac4ad6f7241712a,uZEC / WETH 0.3%,59862.4586,5.968699785052936e-05,48.01,0.0001376744595782797,2.3066072098826242,27.2,0.0,35.4,5048.0,18011.61,15.14,0.0,0.0,"{""uZEC"": 0.07694}"
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH.base / WETH 0.3%,465784.5604,0.0004644193156377404,47.85,0.00013721564030036833,0.29545635954427063,-114.1,0.0,275.43,73952.47,631227.17,221.86,0.0,0.0,
0x32bb4ad5fed77f7abf97d1435f8d6aaae59aa64e,POKT / WETH 0.3%,40572.4968,4.04535761799167e-05,42.88,0.0001229635664802465,3.0396216624549535,28.77,0.0,23.99,13712.93,29909.49,41.14,0.0,0.0,
0x4e40ff3be6bda5b131c91520fa73515076eee098,jesse / WETH 0.05%,42750.6391,4.2625334203537985e-05,41.68,0.00011952242189591123,2.8040231033775833,26.82,0.0,25.28,3928.6,15590.03,1.96,0.0,0.0,
0x2578365b3dfa7ffe60108e181efb79feddec2319,cbBTC / WETH,146072.9475,0.00014564479821503671,41.65,0.00011943639328130284,0.8200525850910337,-9.14,0.0,93.67,13051.24,569428.93,0.0,0.0,0.0,
0x8b49c7ec53cb4ca3666bb16727fc5c5f6d12226f,VIRTUAL / AERO,130195.239,0.00012981362830864678,40.79,0.00011697023966252924,0.9010628636341562,-4.48,0.0,77.02,3417.55,126171.95,0.0,0.0,0.0,"{""AERO"": 95.200682}"
0x3d36cf85a0c275cf4894315a6c1d6c558d6d984c,fBOMB / cbBTC,774052.5522,0.0007717837539562428,40.41,0.00011588054387748974,0.150146389171156,-228.73,0.0,457.72,893.58,363053.39,0.0,0.0,0.0,"{""cbBTC"": 0.006758}"
0x55f618171d851d57906431ce9feee96dc6f3877e,BOTTO / WETH,2526396.1708,0.0025189911397345316,40.41,0.00011588054387748974,0.04600275961657492,-838.02,0.0,1494.82,8208.48,183432.89,0.0,0.0,0.0,
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,uSUI / WETH 0.3%,28401.5135,2.8318266821508073e-05,38.41,0.00011014530290359764,3.8895495828841096,28.53,0.0,16.79,4144.41,47918.97,12.43,0.0,0.0,"{""uSUI"": 54.127626}"
0xc90e88d30b99442b6994915f3b146ce3d55982d9,MAVIA / WETH,71060.5339,7.085225086539911e-05,36.4,0.0001043813857248361,1.4732261071441983,11.69,0.0,42.02,1640.44,26573.06,0.0,0.0,0.0,
0x598299fb3f3829f7ba08662948706cdff7ec2350,SAM / WETH,589311.732,0.000587584421084498,34.56,9.910496402885538e-05,0.16866506407017812,-170.34,0.0,348.47,1842.05,42003.4,0.0,0.0,0.0,
0x678f431da2abb9b5726bbf5ccdbaeebb60da9813,MAMO / USDC 0.3%,41354.3733,4.1233160949174395e-05,33.96,9.738439173668775e-05,2.36179787081392,19.58,0.0,24.46,12074.55,332120.64,36.22,0.0,0.0,"{""USDC"": 30.938227}"
0x1eb79b7111fc98bbcbe79dd8043c2c98bc5698bd,MOR / WETH,83680.8176,8.343554369518894e-05,33.15,9.506161914226144e-05,1.1393419990111826,4.05,0.0,49.48,6970.61,68462.13,0.0,0.0,0.0,
0xaa067f08fef60420d050a92e7800e588748b7d67,MAMO / WETH 0.3%,46319.8861,4.6184119509041766e-05,31.05,8.903961611967476e-05,1.9279271114445062,14.94,0.0,27.39,8692.0,255374.52,26.08,0.0,0.0,
0x2a36148a416cba81699b555120bd65f4682bdfd2,GAME / WETH 0.3%,40039.7958,3.992243656110433e-05,30.72,8.809330135898255e-05,2.206611343076444,16.8,0.0,23.68,56.93,5202.37,0.17,0.0,0.0,
